Year,CM,ENE,FEB,MAR,ABR,MAY,JUN,JUL,AGO,SEP,OCT,NOV,DIC,TOTAL
2015,8,0,75.30727445,946296.2589,5243612.624,2792437.175,670795.0488,92944.2664,22996.71268,9.923550394,1082.551418,0,0,9770249.868
2015,8.5,0,0,484119.6803,3611123.056,2105219.955,336766.4939,64472.99278,31123.70629,28.5105178,13609.21783,18145.4451,0,6664609.057
2015,9,0.014921024,677.7654701,295546.1504,2522017.074,1438915.516,209604.4393,22178.70952,31346.97535,46.30990184,118152.7548,147786.9987,384.5062183,4786657.214
2015,9.5,0.044763073,150.6145489,122972.7989,826379.6285,702320.8956,114385.0061,7943.072711,20406.79164,29.92816785,231666.0036,499109.0503,2153.234823,2527517.069
2015,10,0.089526145,828.380019,143087.3087,381226.0739,309625.3411,73620.13688,9284.110961,15182.29575,11.81375047,289969.13,935474.212,24300.793,2182609.686
2015,10.5,0.119368194,7455.420171,151315.9718,169173.9428,112115.7426,48674.47066,16608.24294,15718.14149,3.937916823,213571.9298,874479.2821,69749.42801,1678866.63
2015,11,0.074605121,21688.49504,212116.6493,177749.5805,77842.0182,24945.66621,20528.2009,17548.94774,1.260133383,147690.9435,772821.0656,156263.3271,1629196.229
2015,11.5,0.074605121,34716.65352,226973.9578,122397.7374,53443.77369,18557.14194,25892.3539,14110.60429,1.732683402,58457.7766,422154.8734,150418.8326,1127125.512
2015,12,0.149210242,68077.7761,336003.7441,133312.1854,45891.9361,9126.463249,33938.5834,14557.1424,1.732683402,72066.99443,265841.7018,100125.4193,1078943.828
2015,12.5,0.358104582,104903.0333,400690.1792,77180.73889,24398.24451,10647.54046,43325.85115,13217.52807,1.10261671,91862.22037,219712.9196,61905.50115,1047845.217
2015,13,0.477472776,140523.3741,493948.3612,75621.53204,26721.88685,12472.83311,44151.10546,17772.21679,2.047716748,142742.137,228676.3323,68672.8106,1251305.115
2015,13.5,0.70128814,144213.4306,385375.7228,53792.63619,15103.67517,20382.43459,54363.62751,19647.67686,8.190866992,212798.6788,297541.5757,76978.14491,1280206.495
2015,14,0.462551752,108065.9388,248231.3375,58470.25673,11618.21167,20078.21915,62513.0138,28042.59333,12.12878381,267390.2004,332520.747,113121.7294,1250064.839
2015,14.5,0.358104582,48121.34837,122058.503,25726.91296,9294.569337,16123.41841,74685.51484,25497.3261,21.10723417,164083.865,240700.4224,103355.2715,829668.6172
2015,15,0.119368194,36298.10629,61714.97341,18710.48215,6390.016419,13993.91032,78192.84565,21567.79073,9.923550394,72066.99443,107123.7121,61751.69867,477820.573
2015,15.5,0.059684097,25227.93694,33371.80044,6236.827385,5228.195252,4259.016183,44047.94867,10627.60703,2.520266767,25981.23404,53343.23621,28453.46016,236779.8423
2015,16,0.029842048,9564.023855,10971.55083,2338.810269,1161.821167,1521.077208,19496.63302,3259.728206,0.945100037,6340.658308,10712.37121,7997.729342,73365.37835
2015,16.5,0.014921024,1280.223666,457.1479512,0,580.9105836,0,5776.780153,893.0762207,0.315033346,0,1311.718923,307.6049747,10607.79243
2015,17,0,225.9218234,228.5739756,0,0,0,309.4703654,0,0,0,218.6198205,76.90124367,1059.487228
2015,17.5,0,0,457.1479512,0,0,0,0,0,0,0,0,0,457.1479512
2015,18,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,18.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,19,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,4.5,0,0,0,0,0,0,0,0,0,0,0,72.36007599,72.36007599
2016,5,0,0,0,0,0,0,0,0,0,0,746.8348115,940.6809879,1687.515799
2016,5.5,0,0,0,0,0,0,0,0,0,0,2667.267184,1374.841444,4042.108628
2016,6,0,0,0,147.7785923,1616.410322,0,0,0,0,0,6188.059867,3545.643724,11497.89251
2016,6.5,0.030838176,0,110.8796773,73.88929615,6896.684042,0,0,0,0,0,5974.678492,3111.483268,16167.64561
2016,7,2.035319636,0,7539.818057,1773.343108,11099.35088,284.2394677,0,0,0,0,3627.48337,1809.0019,26135.2721
2016,7.5,8.573013014,306.6240781,19514.82321,5985.032988,11422.63294,663.2254247,301.0312863,0,0,0,1066.906874,578.880608,39847.73042
2016,8,9.652349185,0,138488.717,26895.7038,10560.54744,1326.450849,1806.187718,0,0,0,320.0720621,217.080228,179624.4114
2016,8.5,3.299684865,204.4160521,241163.2982,95760.52782,19289.16318,3789.85957,4615.813056,0,0,0,0,72.36007599,364898.7376
2016,9,1.264365229,715.4561822,280969.1023,187531.0336,54526.90821,20370.49519,5819.938201,0,0,0,0,0,549934.1981
2016,9.5,0.277543587,919.8722342,217767.6862,133591.8474,72846.22519,32024.31337,7024.063346,0,0,0,0,72.36007599,464246.6454
2016,10,0.030838176,18704.06876,145695.896,58963.65833,118213.4749,70491.388,13044.68907,0,48.1278819,189.8498929,0,0,425351.1837
2016,10.5,0.061676353,73998.61084,58322.71027,62879.79103,157546.1261,121843.9852,31206.91001,0,196.8867896,2562.973555,3307.411308,0,511865.4667
2016,11,0.308381763,217294.2633,151129.0002,123690.6818,256362.6771,267564.0856,85894.26035,0,599.4108928,22402.28737,29019.86696,434.160456,1154391.002
2016,11.5,0.308381763,325736.9789,227192.4588,147409.1458,241491.7022,217443.1928,91312.8235,0,533.7819629,81825.30386,91540.60975,3835.084028,1428321.39
2016,12,0.24670541,316027.2165,229853.5711,145340.2455,218646.4363,218580.1507,101848.9185,0,472.528295,171054.7535,209220.4379,27279.74865,1638324.254
2016,12.5,0.400896292,169767.5312,147691.7302,82903.79028,122739.4238,168080.2719,67029.63308,0,398.1488412,192412.8665,291158.8858,80609.12466,1322791.807
2016,13,0.647601703,110282.4601,171530.8608,52091.95379,97200.14072,194609.2889,82883.94749,0,234.0765165,170485.2039,304601.9124,145660.833,1329581.325
2016,13.5,0.709278055,103230.1063,151572.5189,37535.76245,77695.45616,148846.7346,101046.1684,0,474.715926,158904.3604,248269.2295,130537.5771,1158113.339
2016,14,1.572746992,117845.854,221315.8359,37979.09822,81574.84093,175281.0051,168276.489,0,647.5387747,231332.0946,332768.2539,125761.8121,1492784.395
2016,14.5,1.1718507,110997.9163,149244.0457,35023.52638,56574.36128,134729.5077,139979.5481,0,1135.380487,219656.3261,422281.7406,159409.2474,1429032.772
2016,15,0.955983466,79824.46833,117975.9767,29925.16494,32974.77058,100241.7856,93319.69874,0,1185.696,139065.0466,370216.6851,158468.5664,1123198.815
2016,15.5,0.894307113,40678.79436,56326.87607,16033.97727,16164.10322,50784.11824,41642.66127,0,739.4192765,57714.36746,172412.1508,96528.34138,549025.7036
2016,16,0.339219939,12367.17115,31822.46739,7536.708208,9267.419182,20275.7487,17259.12708,0,273.4538744,18510.36456,51424.91131,41389.96347,210127.6741
2016,16.5,0.154190882,1839.744468,6541.900961,1403.896627,1616.410322,3505.620102,2809.625339,0,21.87630995,1328.949251,5761.297117,3618.0038,28447.47849
2016,17,0,613.2481562,665.2780639,517.2250731,646.5641289,284.2394677,401.3750484,0,21.87630995,189.8498929,426.7627494,217.080228,3983.499118
2016,17.5,0,0,0,0,107.7606882,0,0,0,0,0,0,0,107.7606882
2016,18,0,0,0,73.88929615,0,0,0,0,0,0,0,0,73.88929615
2016,18.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,19,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,3,,0,0,0,0,0,0,0,0,0,0,0,0
2017,3.5,,0,0,0,0,0,0,0,0,0,0,0,0
2017,4,,0,0,0,0,0,0,0,0,0,0,0,0
2017,4.5,,0,0,0,0,0,0,0,0,0,0,0,0
2017,5,,0,1957.28767,0,0,0,0,0,0,0,0,126.1913401,2083.479011
2017,5.5,,0,2348.745205,0,0,0,0,0,0,0,0,336.5102403,2685.255445
2017,6,,0,18398.5041,0,0,0,0,0,0,0,58.35065564,673.0204806,19129.87524
2017,6.5,,0,19964.33424,0,0,0,0,0,0.215411207,0,0,630.9567005,20595.50635
2017,7,,0,61850.29039,586.0879989,277.2658669,0,1444.948383,0,1.557588724,0,116.7013113,336.5102403,64613.36178
2017,7.5,,0,100604.5863,2637.395995,2772.658669,0,3178.886442,0,3.893971811,0,0,126.1913401,109323.6127
2017,8,,386.4640525,230177.03,31355.70794,12892.86281,4332.498776,10403.62836,0,4.937887658,0,0,42.06378004,289595.1937
2017,8.5,,618.3424841,537471.1943,95239.29983,47135.19737,26414.26673,20903.58661,0,4.871607287,0,58.35065564,0,727845.1096
2017,9,,12289.55687,1546648.717,213922.1196,121996.9814,70158.52856,52981.44071,0,7.53939223,246.1161208,0,0,2018251
2017,9.5,,36173.03532,3207211.577,438100.7792,223892.1875,136543.5904,99219.78896,0,8.997560398,3035.432157,116.7013113,0,4144302.089
2017,10,,99475.84713,4658344.656,822867.5505,426989.435,224451.3882,135343.4985,0,12.59327054,7793.67716,5134.857696,168.2551201,6380581.758
2017,10.5,,82239.55038,3913009.511,907557.2664,552036.341,309004.9933,191792.8154,0,15.34390595,19689.28967,20947.88537,757.1480407,5997050.144
2017,11,,29525.85361,2205080.29,465939.9592,541084.3392,263024.6031,172719.4967,0,17.56429838,65384.84944,68562.02037,6309.567005,3817648.542
2017,11.5,,18395.6889,727328.0984,213042.9876,239141.8102,131512.3015,79279.50128,0,13.10694342,113951.7639,124461.9485,21957.29318,1669084.5
2017,12,,53563.91768,215301.6438,63883.59188,88309.17861,40390.06923,33715.46227,0,7.920504365,182782.2391,217998.0495,67764.74964,963716.8221
2017,12.5,,82703.30725,78291.50682,36630.49993,49076.05844,16072.17288,20614.59693,0,4.24194376,149966.7563,236611.9086,112730.9305,782701.9796
2017,13,,104654.4654,100213.1287,47180.08391,65018.84579,17469.75313,29091.62744,0,3.18145782,97297.90644,206036.165,136370.7749,803335.9323
2017,13.5,,82162.25757,91601.06298,43077.46792,62662.08592,11599.91608,32559.50356,0,1.955270952,93442.08721,135140.1185,83370.41203,635616.867
2017,14,,92983.25104,84163.36983,40440.07193,58087.19911,10062.5778,49609.89448,0,1.739859745,107880.8996,119910.5973,53925.76601,617065.367
2017,14.5,,96461.42752,59893.00272,28132.22395,40896.71537,6987.901251,46045.68847,0,1.193046683,82777.05531,88517.9446,25406.52314,475119.6754
2017,15,,92751.37261,56369.88491,26080.91595,27449.32082,5171.046926,37761.31774,0,0.994205569,50617.88219,70954.39725,19727.91284,386885.0454
2017,15.5,,48308.00657,43451.78628,12014.80398,13170.12868,1956.61235,19265.97844,0,0.381112135,22396.567,32326.26322,8370.692227,201261.2199
2017,16,,16154.1974,26227.65478,7033.055987,4436.25387,1257.822225,7417.401699,0,0.11599065,4922.322417,9686.208835,4500.824464,81635.85767
2017,16.5,,2164.198694,9003.523284,879.1319984,554.5317338,139.758025,1252.288599,0,0.016570093,246.1161208,1167.013113,336.5102403,15743.08838
2017,17,,618.3424841,1174.372602,1172.175998,0,0,288.9896766,0,0,0,350.1039338,84.12756007,3688.112255
2017,17.5,,0,0,0,0,0,0,0,0,0,0,0,0
2017,18,,0,0,0,0,0,0,0,0,0,0,0,0
2017,18.5,,0,0,0,0,0,0,0,0,0,0,0,0
2017,19,,0,0,0,0,0,0,0,0,0,0,0,0
2018,3,0,0,0,0,0,0,,,,,,,0
2018,3.5,0,0,0,0,0,0,,,,,,,0
2018,4,0,0,0,0,0,0,,,,,,,0
2018,4.5,0,0,0,0,0,0,,,,,,,0
2018,5,0,0,0,0,0,0,,,,,,,0
2018,5.5,0,0,816.8823198,1647.660962,0,0,,,,,,,2464.543282
2018,6,0,0,11027.91132,4119.152405,0,0,,,,,,,15147.06372
2018,6.5,0.007303177,0,21647.38147,18948.10106,0,2072.051005,,,,,,,42667.54085
2018,7,0.007303177,232.8080087,11027.91132,53960.89651,4274.359417,8288.204021,,,,,,,77784.18658
2018,7.5,0.065728594,58.20200216,72702.52646,78263.8957,15085.97441,17957.77538,,,,,,,184068.4397
2018,8,0.350552499,640.2220238,134377.1416,177123.5534,77441.33531,52491.9588,,,,,,,442074.5617
2018,8.5,1.088173383,640.2220238,334104.8688,404500.7662,207935.014,124092.8324,,,,,,,1071274.792
2018,9,0.540435103,465.6160173,991695.1362,793760.6685,381926.5855,284101.2156,,,,,,,2451949.762
2018,9.5,0.343249322,873.0300324,1840027.425,1206911.655,605450.4397,349485.9362,,,,,,,4002748.829
2018,10,0.12415401,1571.454058,2432675.548,1414516.936,639142.4492,353399.8103,,,,,,,4841306.322
2018,10.5,0.080334948,2095.272078,2370592.492,1305771.313,604193.2752,316563.348,,,,,,,4599215.78
2018,11,0.080334948,3375.716125,1506739.439,953995.6971,389469.5727,294001.0148,,,,,,,3147581.52
2018,11.5,0.233701666,9603.330357,532607.2725,487295.7296,203660.6546,177275.4749,,,,,,,1410442.696
2018,12,0.861774894,26947.527,150306.3468,144582.2494,118927.7649,138366.9616,,,,,,,579131.7116
2018,12.5,1.424119528,53429.43799,96800.55489,53960.89651,48275.11812,60319.70704,,,,,,,312787.1387
2018,13,1.898826037,113610.3082,118856.3775,67142.18421,34697.74115,50419.90779,,,,,,,384728.4177
2018,13.5,0.84716854,138695.3712,140912.2002,94328.59008,27154.75394,28318.0304,,,,,,,429409.7929
2018,14,0.24830802,132584.1609,171545.2871,104626.4711,24388.99197,32692.3603,,,,,,,465837.5197
2018,14.5,0.036515885,77117.65287,111912.8778,91445.1834,17348.87057,14734.58493,,,,,,,312559.2061
2018,15,0.029212708,53080.22597,57998.6447,44898.76122,11063.0479,9669.571358,,,,,,,176710.2804
2018,15.5,0,20428.90276,13070.11712,18124.27058,3268.627789,3453.418342,,,,,,,58345.33659
2018,16,0,10185.35038,7351.940878,8650.220051,1760.030348,2992.962563,,,,,,,30940.50422
2018,16.5,0.014606354,1629.656061,2450.646959,2883.406684,251.4329069,230.2278895,,,,,,,7445.385106
2018,17,0,58.20200216,816.8823198,823.8304811,0,0,,,,,,,1698.914803
2018,17.5,0,0,0,0,0,0,,,,,,,0
2018,18,0,0,0,0,0,0,,,,,,,0
2018,18.5,0,0,0,0,0,0,,,,,,,0
2018,19,0,0,0,0,0,0,,,,,,,0
